frame,capture_time,log_time,hmd_position_x,hmd_position_y,hmd_position_z,hmd_rotation_x,hmd_rotation_y,hmd_rotation_z,hmd_rotation_w,gaze_status,combined_gaze_forward_x,combined_gaze_forward_y,combined_gaze_forward_z,combined_gaze_position_x,combined_gaze_position_y,combined_gaze_position_z,inter_pupillary_distance_mm,left_eye_status,left_eye_forward_x,left_eye_forward_y,left_eye_forward_z,left_eye_position_x,left_eye_position_y,left_eye_position_z,left_pupil_iris_ratio,left_pupil_diameter_mm,left_iris_diameter_mm,left_eye_openness,right_eye_status,right_eye_forward_x,right_eye_forward_y,right_eye_forward_z,right_eye_position_x,right_eye_position_y,right_eye_position_z,right_pupil_iris_ratio,right_pupil_diameter_mm,right_iris_diameter_mm,right_eye_openness,focus_distance,focus_stability,time_s,time_ms,sample_dt_ms,gaze_azimuth_deg,gaze_elevation_deg,in_invalid_run,invalid_run_id,gaze_valid,left_eye_valid,right_eye_valid,blink_left,blink_right,pupil_left_out_of_bounds,pupil_right_out_of_bounds,pupil_asymmetry_exceeded,focus_distance_sentinel,focus_out_of_bounds,focus_unstable,interpolated_left_pupil,interpolated_right_pupil,excluded
725630,1000003887027788500,63875744677917,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.037,0.052,0.998,0,0,0,52.375,VALID,0.034,0.068,0.997,-0.028,0,0,0.45,3.102,6.887,0.738,VALID,-0.037,0.052,0.998,0.028,0,0,0.466,3.01,6.454,0.858,0.753576,0.3328966,2.396043,2396.043,4.989399999999932,-2.123219799525733,2.980724878615555,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725631,1000003887032809500,63875744677928,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.037,0.054,0.998,0,0,0,52.375,VALID,0.037,0.068,0.997,-0.028,0,0,0.45,3.098,6.887,0.736,VALID,-0.037,0.054,0.998,0.028,0,0,0.466,3.006,6.454,0.866,0.7304057,0.3271645,2.401064,2401.064,5.020999999999731,-2.123219799525733,3.095477740691912,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725632,1000003887037798900,63875744677928,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.037,0.056,0.998,0,0,0,52.375,VALID,0.04,0.068,0.997,-0.028,0,0,0.449,3.094,6.887,0.732,VALID,-0.037,0.056,0.998,0.028,0,0,0.464,2.994,6.454,0.872,0.7130681,0.3150286,2.4060534,2406.0534,4.989399999999932,-2.123219799525733,3.2102430330243474,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725633,1000003887042607400,63875744677939,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.036,0.056,0.998,0,0,0,52.375,VALID,0.036,0.069,0.997,-0.028,0,0,0.449,3.089,6.887,0.73,VALID,-0.037,0.056,0.998,0.028,0,0,0.462,2.982,6.454,0.877,0.7460675,0.476261,2.4108619,2410.8619,4.808500000000095,-2.0658858931308135,3.2102430330243474,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725634,1000003887047596800,63875744677939,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.036,0.055,0.998,0,0,0,52.375,VALID,0.039,0.068,0.997,-0.028,0,0,0.447,3.076,6.887,0.729,VALID,-0.036,0.055,0.998,0.028,0,0,0.46,2.971,6.454,0.881,0.7264125,0.4679179,2.4158513,2415.8513,4.989399999999932,-2.0658858931308135,3.152858804046428,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725635,1000003887052599300,63875744677939,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.036,0.055,0.998,0,0,0,52.375,VALID,0.041,0.067,0.997,-0.028,0,0,0.445,3.065,6.887,0.727,VALID,-0.036,0.055,0.998,0.028,0,0,0.459,2.96,6.454,0.885,0.7148122,0.4484603,2.4208538,2420.8538,5.002500000000055,-2.0658858931308135,3.152858804046428,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725636,1000003887057622400,63875744677950,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.035,0.055,0.998,0,0,0,52.375,VALID,0.037,0.068,0.997,-0.028,0,0,0.444,3.055,6.887,0.725,VALID,-0.035,0.055,0.998,0.028,0,0,0.457,2.951,6.454,0.888,0.7457827,0.4353156,2.4258769,2425.8769,5.0231000000003405,-2.0085478473720904,3.152858804046428,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725637,1000003887062624900,63875744677950,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.035,0.055,0.998,0,0,0,52.375,VALID,0.04,0.067,0.997,-0.028,0,0,0.442,3.042,6.887,0.724,VALID,-0.035,0.055,0.998,0.028,0,0,0.455,2.939,6.454,0.891,0.73004,0.4154424,2.4308794,2430.8794,5.0024999999996,-2.0085478473720904,3.152858804046428,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725638,1000003887067636300,63875744677961,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.034,0.054,0.998,0,0,0,52.375,VALID,0.03,0.066,0.997,-0.028,0,0,0.44,3.032,6.887,0.722,VALID,-0.034,0.054,0.998,0.028,0,0,0.452,2.919,6.454,0.893,0.8434368,0.2269874,2.4358908,2435.8908,5.011400000000322,-1.9512057766588216,3.095477740691912,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725639,1000003887072638800,63875744677961,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.034,0.054,0.998,0,0,0,52.375,VALID,0.033,0.065,0.997,-0.028,0,0,0.439,3.022,6.887,0.72,VALID,-0.034,0.054,0.998,0.028,0,0,0.45,2.903,6.454,0.895,0.8153324,0.03792121,2.4408933,2440.8933,5.002500000000055,-1.9512057766588216,3.095477740691912,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725640,1000003887077706400,63875744677973,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.034,0.054,0.998,0,0,0,52.375,VALID,0.03,0.066,0.997,-0.028,0,0,0.437,3.007,6.887,0.717,VALID,-0.034,0.054,0.998,0.028,0,0,0.447,2.888,6.454,0.897,0.8477271,0.03581799,2.4459609,2445.9609,5.067599999999857,-1.9512057766588216,3.095477740691912,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725641,1000003887082708900,63875744677973,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.032,0.052,0.998,0,0,0,52.375,VALID,0.032,0.063,0.998,-0.028,0,0,0.435,2.993,6.887,0.715,VALID,-0.032,0.052,0.998,0.028,0,0,0.445,2.875,6.454,0.899,0.8576977,0,2.4509634,2450.9634,5.002500000000055,-1.8365100182458882,2.980724878615555,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725642,1000003887087730100,63875744677983,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.03,0.052,0.998,0,0,0,52.375,VALID,0.033,0.06,0.998,-0.028,0,0,0.432,2.977,6.887,0.713,VALID,-0.03,0.052,0.998,0.028,0,0,0.443,2.859,6.454,0.902,0.8713962,0,2.4559846,2455.9846,5.021199999999681,-1.7217995341078054,2.980724878615555,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725643,1000003887092719500,63875744677983,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.028,0.051,0.998,0,0,0,52.375,VALID,0.027,0.057,0.998,-0.028,0,0,0.429,2.956,6.887,0.71,VALID,-0.028,0.051,0.998,0.028,0,0,0.441,2.847,6.454,0.903,1.010289,0,2.460974,2460.974,4.989400000000387,-1.607075241167837,2.923352963844877,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725644,1000003887097733100,63875744677995,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.026,0.05,0.998,0,0,0,52.375,VALID,0.028,0.053,0.998,-0.028,0,0,0.426,2.934,6.887,0.708,VALID,-0.026,0.05,0.998,0.028,0,0,0.439,2.832,6.454,0.905,1.019707,0,2.4659876,2465.9876,5.013599999999769,-1.4923380570129183,2.8659839825988622,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725645,1000003887102746800,63875744677995,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.025,0.049,0.999,0,0,0,52.375,VALID,0.022,0.05,0.999,-0.028,0,0,0.44,3.029,6.887,0.706,VALID,-0.025,0.049,0.999,0.028,0,0,0.437,2.817,6.454,0.906,2,0,2.4710013,2471.0013,5.013699999999972,-1.433529116001614,2.8086178769206227,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725646,1000003887107749300,63875744677995,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.023,0.047,0.999,0,0,0,52.375,VALID,0.025,0.047,0.999,-0.028,0,0,0.441,3.04,6.887,0.703,VALID,-0.023,0.047,0.999,0.028,0,0,0.435,2.804,6.454,0.907,2,0,2.4760038,2476.0038,5.002500000000055,-1.31888905385121,2.6938940605696544,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725647,1000003887112765000,63875744678005,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.022,0.045,0.999,0,0,0,52.375,VALID,0.019,0.044,0.999,-0.028,0,0,0.441,3.04,6.887,0.701,VALID,-0.022,0.045,0.999,0.028,0,0,0.432,2.786,6.454,0.909,2,0,2.4810195,2481.0195,5.015699999999924,-1.2615650044101538,2.579181051648375,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725648,1000003887117784600,63875744678005,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.021,0.043,0.999,0,0,0,52.375,VALID,0.022,0.041,0.999,-0.028,0,0,0.441,3.035,6.887,0.699,VALID,-0.021,0.043,0.999,0.028,0,0,0.429,2.769,6.454,0.91,2,0,2.4860391,2486.0391,5.019600000000082,-1.2042384288299293,2.464478387404561,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725649,1000003887122805300,63875744678016,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.042,0.999,0,0,0,52.375,VALID,0.023,0.039,0.999,-0.028,0,0,0.439,3.02,6.887,0.696,VALID,-0.02,0.042,0.999,0.028,0,0,0.426,2.749,6.454,0.911,2,0,2.4910598,2491.0598,5.0207000000000335,-1.1469094417273433,2.4071307900294796,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725650,1000003887127882700,63875744678016,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.04,0.999,0,0,0,52.375,VALID,0.018,0.037,0.999,-0.028,0,0,0.438,3.018,6.887,0.694,VALID,-0.02,0.04,0.999,0.028,0,0,0.423,2.731,6.454,0.912,2,0,2.4961372,2496.1372,5.077400000000125,-1.1469094417273433,2.292442775955887,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725651,1000003887132896400,63875744678028,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.019,0.039,0.999,0,0,0,52.375,VALID,0.013,0.036,0.999,-0.028,0,0,0.441,3.035,6.887,0.693,VALID,-0.019,0.039,0.999,0.028,0,0,0.42,2.711,6.454,0.913,2,0,2.5011509,2501.1509,5.013699999999972,-1.089578157748161,2.2351022437956822,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725652,1000003887137910100,63875744678028,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.018,0.037,0.999,0,0,0,52.375,VALID,0.008,0.035,0.999,-0.028,0,0,0.442,3.046,6.887,0.691,VALID,-0.018,0.037,0.999,0.028,0,0,0.417,2.692,6.454,0.914,2,0,2.5061646,2506.1646,5.013699999999972,-1.032244691565731,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725653,1000003887142904700,63875744678039,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.018,0.036,0.999,0,0,0,52.375,VALID,0.004,0.034,0.999,-0.028,0,0,0.444,3.055,6.887,0.689,VALID,-0.018,0.036,0.999,0.028,0,0,0.415,2.678,6.454,0.915,2,0,2.5111592,2511.1592,4.994599999999991,-1.032244691565731,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725654,1000003887147916300,63875744678039,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.018,0.035,0.999,0,0,0,52.375,VALID,0.001,0.032,0.999,-0.028,0,0,0.445,3.064,6.887,0.688,VALID,-0.018,0.035,0.999,0.028,0,0,0.413,2.664,6.454,0.916,2,0,2.5161708,2516.1708,5.011599999999817,-1.032244691565731,2.0057619349098257,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725655,1000003887152930000,63875744678050,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.018,0.035,0.999,0,0,0,52.375,VALID,-0.004,0.034,0.999,-0.028,0,0,0.444,3.055,6.887,0.686,VALID,-0.018,0.035,0.999,0.028,0,0,0.411,2.652,6.454,0.917,2,0,2.5211845,2521.1845,5.013699999999972,-1.032244691565731,2.0057619349098257,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725656,1000003887157925000,63875744678050,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.018,0.036,0.999,0,0,0,52.375,VALID,-0.007,0.034,0.999,-0.028,0,0,0.438,3.016,6.887,0.685,VALID,-0.018,0.036,0.999,0.028,0,0,0.409,2.64,6.454,0.917,2,0,2.5261795,2526.1795,4.995000000000346,-1.032244691565731,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725657,1000003887162938700,63875744678061,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.019,0.036,0.999,0,0,0,52.375,VALID,-0.01,0.035,0.999,-0.028,0,0,0.432,2.975,6.887,0.683,VALID,-0.019,0.036,0.999,0.028,0,0,0.407,2.626,6.454,0.918,2,0,2.5311932,2531.1932,5.013699999999972,-1.089578157748161,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725658,1000003887167943700,63875744678061,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.019,0.037,0.999,0,0,0,52.375,VALID,-0.012,0.036,0.999,-0.028,0,0,0.426,2.933,6.887,0.681,VALID,-0.019,0.037,0.999,0.028,0,0,0.405,2.611,6.454,0.919,2,0,2.5361982,2536.1982,5.004999999999654,-1.089578157748161,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725659,1000003887172900800,63875744678061,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.019,0.037,0.999,0,0,0,52.375,VALID,-0.015,0.036,0.999,-0.028,0,0,0.421,2.899,6.887,0.68,VALID,-0.019,0.037,0.999,0.028,0,0,0.403,2.598,6.454,0.92,2,0,2.5411553,2541.1553,4.957100000000082,-1.089578157748161,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725660,1000003887177914900,63875744678072,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.037,0.999,0,0,0,52.375,VALID,-0.016,0.037,0.999,-0.028,0,0,0.418,2.879,6.887,0.677,VALID,-0.02,0.037,0.999,0.028,0,0,0.4,2.581,6.454,0.921,2,0.3807902,2.5461694,2546.1694,5.014100000000326,-1.1469094417273433,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725661,1000003887182966500,63875744678072,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.037,0.999,0,0,0,52.375,VALID,-0.018,0.037,0.999,-0.028,0,0,0.414,2.848,6.887,0.675,VALID,-0.02,0.037,0.999,0.028,0,0,0.397,2.563,6.454,0.922,2,0.5099614,2.551221,2551.221,5.05159999999978,-1.1469094417273433,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725662,1000003887188004900,63875744678083,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.037,0.999,0,0,0,52.375,VALID,-0.018,0.036,0.999,-0.028,0,0,0.411,2.828,6.887,0.674,VALID,-0.02,0.037,0.999,0.028,0,0,0.394,2.545,6.454,0.923,2,0.4770304,2.5562594,2556.2594,5.0383999999999105,-1.1469094417273433,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725663,1000003887193019000,63875744678083,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.037,0.999,0,0,0,52.375,VALID,-0.019,0.036,0.999,-0.028,0,0,0.409,2.816,6.887,0.673,VALID,-0.02,0.037,0.999,0.028,0,0,0.392,2.53,6.454,0.924,2,0.3555219,2.5612735,2561.2735,5.014099999999871,-1.1469094417273433,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725664,1000003887198033100,63875744678094,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.02,0.037,0.999,0,0,0,52.375,VALID,-0.02,0.036,0.999,-0.028,0,0,0.405,2.791,6.887,0.672,VALID,-0.02,0.037,0.999,0.028,0,0,0.39,2.515,6.454,0.924,2,0.3627665,2.5662876,2566.2876,5.014100000000326,-1.1469094417273433,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725665,1000003887203046900,63875744678094,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.021,0.037,0.999,0,0,0,52.375,VALID,-0.022,0.036,0.999,-0.028,0,0,0.402,2.769,6.887,0.67,VALID,-0.021,0.037,0.999,0.028,0,0,0.387,2.5,6.454,0.925,2,0.3543516,2.5713014,2571.3014,5.013799999999719,-1.2042384288299293,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725666,1000003887208061000,63875744678094,-0.019,1.175,0.038,0.031,-0.014,0.029,0.999,VALID,-0.021,0.037,0.999,0,0,0,52.375,VALID,-0.022,0.036,0.999,-0.028,0,0,0.399,2.749,6.887,0.669,VALID,-0.021,0.037,0.999,0.028,0,0,0.385,2.486,6.454,0.926,2,0.3415105,2.5763155,2576.3155,5.014100000000326,-1.2042384288299293,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725667,1000003887213074800,63875744678105,-0.019,1.175,0.038,0.032,-0.014,0.029,0.999,VALID,-0.021,0.037,0.999,0,0,0,52.375,VALID,-0.023,0.036,0.999,-0.028,0,0,0.397,2.736,6.887,0.666,VALID,-0.021,0.037,0.999,0.028,0,0,0.383,2.472,6.454,0.926,2,0.3204695,2.5813293,2581.3293,5.013799999999719,-1.2042384288299293,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725668,1000003887218094600,63875744678105,-0.019,1.175,0.038,0.032,-0.014,0.029,0.999,VALID,-0.021,0.037,0.999,0,0,0,52.375,VALID,-0.024,0.036,0.999,-0.028,0,0,0.395,2.719,6.887,0.665,VALID,-0.021,0.037,0.999,0.028,0,0,0.381,2.459,6.454,0.927,2,0.3087527,2.5863491,2586.3491,5.019800000000032,-1.2042384288299293,2.120427840730745,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725669,1000003887223108700,63875744678117,-0.018,1.174,0.039,0.032,-0.014,0.029,0.999,VALID,-0.022,0.036,0.999,0,0,0,52.375,VALID,-0.025,0.036,0.999,-0.028,0,0,0.393,2.705,6.887,0.664,VALID,-0.022,0.036,0.999,0.028,0,0,0.379,2.446,6.454,0.928,2,0.3360382,2.5913632,2591.3632,5.014099999999871,-1.2615650044101538,2.063093854487329,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725670,1000003887228122500,63875744678117,-0.018,1.174,0.039,0.032,-0.014,0.029,0.999,VALID,-0.022,0.035,0.999,0,0,0,52.375,VALID,-0.024,0.035,0.999,-0.028,0,0,0.389,2.681,6.887,0.662,VALID,-0.022,0.035,0.999,0.028,0,0,0.377,2.431,6.454,0.929,2,0.1743422,2.596377,2596.377,5.013800000000174,-1.2615650044101538,2.0057619349098257,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725671,1000003887233136600,63875744678127,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.022,0.034,0.999,0,0,0,52.375,VALID,-0.024,0.034,0.999,-0.028,0,0,0.387,2.662,6.887,0.661,VALID,-0.022,0.034,0.999,0.028,0,0,0.375,2.418,6.454,0.93,2,0.2162975,2.6013911,2601.3911,5.014099999999871,-1.2615650044101538,1.9484320243766013,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725672,1000003887238125900,63875744678127,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.022,0.033,0.999,0,0,0,52.375,VALID,-0.025,0.033,0.999,-0.028,0,0,0.384,2.648,6.887,0.66,VALID,-0.022,0.033,0.999,0.028,0,0,0.372,2.404,6.454,0.93,2,0.1701142,2.6063804,2606.3804,4.989300000000185,-1.2615650044101538,1.8911040652841664,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725673,1000003887243140000,63875744678139,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.022,0.032,0.999,0,0,0,52.375,VALID,-0.025,0.032,0.999,-0.028,0,0,0.382,2.631,6.887,0.659,VALID,-0.022,0.032,0.999,0.028,0,0,0.37,2.388,6.454,0.931,2,0.1280329,2.6113945,2611.3945,5.014099999999871,-1.2615650044101538,1.833778000046647,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725674,1000003887248153800,63875744678140,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.023,0.03,0.999,0,0,0,52.375,VALID,-0.025,0.03,0.999,-0.028,0,0,0.381,2.621,6.887,0.658,VALID,-0.023,0.03,0.999,0.028,0,0,0.368,2.372,6.454,0.931,2,0.3445751,2.6164083,2616.4083,5.013800000000174,-1.31888905385121,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725675,1000003887253167900,63875744678150,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.023,0.03,0.999,0,0,0,52.375,VALID,-0.026,0.03,0.999,-0.028,0,0,0.379,2.609,6.887,0.656,VALID,-0.023,0.03,0.999,0.028,0,0,0.366,2.359,6.454,0.932,2,0.2983921,2.6214224,2621.4224,5.014099999999871,-1.31888905385121,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725676,1000003887258169800,63875744678150,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.023,0.028,0.999,0,0,0,52.375,VALID,-0.026,0.028,0.999,-0.028,0,0,0.378,2.602,6.887,0.655,VALID,-0.023,0.028,0.999,0.028,0,0,0.363,2.344,6.454,0.933,2,0.2374545,2.6264243,2626.4243,5.001900000000205,-1.31888905385121,1.6044915265155903,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725677,1000003887263183900,63875744678150,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.024,0.027,0.999,0,0,0,52.375,VALID,-0.026,0.027,0.999,-0.028,0,0,0.377,2.596,6.887,0.653,VALID,-0.024,0.027,0.999,0.028,0,0,0.361,2.332,6.454,0.933,2,0.2419676,2.6314384,2631.4384,5.014099999999871,-1.3762104625666218,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725678,1000003887268198000,63875744678161,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.024,0.027,0.999,0,0,0,52.375,VALID,-0.027,0.026,0.999,-0.028,0,0,0.376,2.591,6.887,0.652,VALID,-0.024,0.027,0.999,0.028,0,0,0.36,2.321,6.454,0.934,2,0.1876705,2.6364525,2636.4525,5.014099999999871,-1.3762104625666218,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725679,1000003887273221800,63875744678161,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.025,0.025,0.999,0,0,0,52.375,VALID,-0.027,0.025,0.999,-0.028,0,0,0.375,2.584,6.887,0.651,VALID,-0.025,0.025,0.999,0.028,0,0,0.358,2.313,6.454,0.934,2,0.1298705,2.6414763,2641.4763,5.023799999999937,-1.433529116001614,1.4325437375665075,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725680,1000003887278235900,63875744678172,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.025,0.024,0.999,0,0,0,52.375,VALID,-0.027,0.024,0.999,-0.028,0,0,0.374,2.573,6.887,0.649,VALID,-0.025,0.024,0.999,0.028,0,0,0.357,2.305,6.454,0.935,2,0.1242509,2.6464904,2646.4904,5.014100000000326,-1.433529116001614,1.3752307520185663,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725681,1000003887283214500,63875744678172,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.026,0.023,0.999,0,0,0,52.375,VALID,-0.026,0.023,0.999,-0.028,0,0,0.371,2.554,6.887,0.648,VALID,-0.026,0.023,0.999,0.028,0,0,0.356,2.297,6.454,0.935,2,0.2781318,2.651469,2651.469,4.978599999999915,-1.4908448996344827,1.3179191427593082,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725682,1000003887288228600,63875744678184,-0.018,1.174,0.039,0.032,-0.013,0.03,0.999,VALID,-0.026,0.023,0.999,0,0,0,52.375,VALID,-0.026,0.023,0.999,-0.028,0,0,0.368,2.531,6.887,0.646,VALID,-0.026,0.023,0.999,0.028,0,0,0.354,2.288,6.454,0.936,2,0.4031592,2.6564831,2656.4831,5.014099999999871,-1.4908448996344827,1.3179191427593082,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725683,1000003887293242700,63875744678184,-0.018,1.174,0.039,0.032,-0.013,0.03,0.999,VALID,-0.027,0.022,0.999,0,0,0,52.375,VALID,-0.027,0.022,0.999,-0.028,0,0,0.365,2.511,6.887,0.645,VALID,-0.027,0.022,0.999,0.028,0,0,0.353,2.277,6.454,0.936,2,0.4014303,2.6614972,2661.4972,5.014099999999871,-1.5481576989779675,1.2606088523503383,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725684,1000003887298255000,63875744678184,-0.018,1.174,0.039,0.032,-0.013,0.03,0.999,VALID,-0.027,0.021,0.999,0,0,0,52.375,VALID,-0.027,0.021,0.999,-0.028,0,0,0.361,2.487,6.887,0.644,VALID,-0.027,0.021,0.999,0.028,0,0,0.351,2.265,6.454,0.936,2,0.3954602,2.6665095,2666.5095,5.012300000000323,-1.5481576989779675,1.2032998233651468,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725685,1000003887303269300,63875744678195,-0.018,1.174,0.039,0.032,-0.013,0.029,0.999,VALID,-0.028,0.02,0.999,0,0,0,52.375,VALID,-0.028,0.02,0.999,-0.028,0,0,0.359,2.474,6.887,0.643,VALID,-0.028,0.02,0.999,0.028,0,0,0.349,2.252,6.454,0.936,2,0.4073529,2.6715238,2671.5238,5.014299999999821,-1.6054673995806177,1.1459919983885924,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
725686,1000003887308307200,63875744678206,-0.017,1.174,0.04,0.032,-0.013,0.03,0.999,VALID,-0.029,0.019,0.999,0,0,0,52.375,VALID,-0.028,0.019,0.999,-0.028,0,0,0.358,2.464,6.887,0.642,VALID,-0.029,0.019,0.999,0.028,0,0,0.347,2.241,6.454,0.937,2,0.4185557,2.6765617,2676.5617,5.037900000000263,-1.6627738870281594,1.0886853200163829,false,,true,true,true,false,false,false,false,false,false,false,false,false,false,false
