Frame,CaptureTime,LogTime,HMDPositionX,HMDPositionY,HMDPositionz,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationHuh,GazeStatus,CombinedGazeForwardX,CombinedGazeForwardY,CombinedGazeForwardZ,CombinedGazePositionX,CombinedGazePositionY,CombinedGazePositionZ,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForwardX,LeftEyeForwardY,LeftEyeForwardZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,left Eye Openness,RightEyeStatus,RightEyeForwardX,RightEyeForwardY,RightEyeForwardZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,Right Eye Openness,FocusDistance,FocusStability
725548,1000003886616579400,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725549,1000003886621581900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725550,1000003886626592900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725551,1000003886631601000,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725552,1000003886636617900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725553,1000003886641626000,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725554,1000003886646634100,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725555,1000003886651646700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725556,1000003886656654800,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725557,1000003886661662900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725558,1000003886666686500,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725559,1000003886671695500,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725560,1000003886676704500,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725561,1000003886681729800,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725562,1000003886686738800,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725563,1000003886691792700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725564,1000003886696801700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725565,1000003886701817700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725566,1000003886706826700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725567,1000003886711842300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725568,1000003886716851300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725569,1000003886721866900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725570,1000003886726875900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725571,1000003886731884900,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725572,1000003886736912000,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.046, -0.130, 0.990),(0.000, 0.000, 0.000),52.375,VALID,(-0.040, -0.098, 0.994),(-0.028, 0.000, 0.000),0.307,2.115,6.887,0.393,VALID,(-0.095, -0.229, 0.969),(0.028, 0.000, 0.000),0.333,2.150,6.454,0.310,0.1481168,0
725573,1000003886741921000,63875744677636,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.036, -0.127, 0.991),(0.000, 0.000, 0.000),52.375,VALID,(-0.011, -0.104, 0.994),(-0.028, 0.000, 0.000),0.391,2.690,6.887,0.395,VALID,(-0.088, -0.126, 0.988),(0.028, 0.000, 0.000),0.383,2.471,6.454,0.313,0.6681774,0
725574,1000003886746930000,63875744677636,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.033, -0.118, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(-0.003, -0.097, 0.995),(-0.028, 0.000, 0.000),0.426,2.934,6.887,0.399,VALID,(0.014, -0.069, 0.998),(0.028, 0.000, 0.000),0.379,2.448,6.454,0.317,2,0
725575,1000003886751939000,63875744677648,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.057, -0.167, 0.984),(0.000, 0.000, 0.000),52.375,VALID,(0.004, -0.085, 0.996),(-0.028, 0.000, 0.000),0.378,2.600,6.887,0.405,VALID,(-0.023, -0.133, 0.991),(0.028, 0.000, 0.000),0.373,2.405,6.454,0.319,0.487977,0
725576,1000003886756924200,63875744677648,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.114, -0.200, 0.973),(0.000, 0.000, 0.000),52.375,VALID,(0.008, -0.078, 0.997),(-0.028, 0.000, 0.000),0.373,2.567,6.887,0.409,VALID,(-0.094, -0.182, 0.979),(0.028, 0.000, 0.000),0.323,2.087,6.454,0.329,0.2654263,0
725577,1000003886761933200,63875744677648,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.091, -0.159, 0.983),(0.000, 0.000, 0.000),52.375,VALID,(0.011, -0.075, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.413,VALID,(-0.076, -0.141, 0.987),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.335,0.4031945,0
725578,1000003886766942200,63875744677659,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.077, -0.141, 0.987),(0.000, 0.000, 0.000),52.375,VALID,(0.012, -0.073, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.422,VALID,(-0.064, -0.122, 0.990),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.349,0.5166033,0
725579,1000003886771956500,63875744677670,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.070, -0.136, 0.988),(0.000, 0.000, 0.000),52.375,VALID,(0.012, -0.065, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.437,VALID,(-0.059, -0.114, 0.992),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.373,0.5267635,0
725580,1000003886776980900,63875744677670,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.067, -0.130, 0.989),(0.000, 0.000, 0.000),52.375,VALID,(0.012, -0.060, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.451,VALID,(-0.057, -0.109, 0.992),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.397,0.5358419,0
725581,1000003886781997100,63875744677670,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.066, -0.117, 0.991),(0.000, 0.000, 0.000),52.375,VALID,(0.012, -0.058, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.470,VALID,(-0.058, -0.106, 0.993),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.429,0.54299,0
725582,1000003886787021500,63875744677681,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.029, 0.999),VALID,(-0.065, -0.097, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.011, -0.055, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.504,VALID,(-0.058, -0.096, 0.994),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.462,0.5989563,0
725583,1000003886792070400,63875744677681,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.029, 0.999),VALID,(-0.063, -0.070, 0.996),(0.000, 0.000, 0.000),52.375,VALID,(0.011, -0.050, 0.999),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.523,VALID,(-0.056, -0.075, 0.996),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.490,0.7277444,0
725584,1000003886797101400,63875744677693,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.061, -0.045, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.011, -0.033, 0.999),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.542,VALID,(-0.054, -0.053, 0.997),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.517,0.7835685,0
725585,1000003886802110700,63875744677693,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.060, -0.025, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.011, -0.013, 1.000),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.560,VALID,(-0.053, -0.034, 0.998),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.549,0.7902328,0
725586,1000003886807023800,63875744677693,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.059, -0.010, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.011, 0.005, 1.000),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.576,VALID,(-0.051, -0.017, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.574,0.7883428,0
725587,1000003886812091900,63875744677704,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.059, 0.001, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.011, 0.022, 1.000),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.595,VALID,(-0.050, -0.005, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.600,0.7599397,0
725588,1000003886817707200,63875744677704,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.058, 0.008, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.012, 0.035, 0.999),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.613,VALID,(-0.050, 0.003, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.622,0.7174289,0
725589,1000003886822557000,63875744677716,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.057, 0.013, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.012, 0.048, 0.999),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.630,VALID,(-0.049, 0.009, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.640,0.6543394,0
725590,1000003886827389000,63875744677716,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.056, 0.017, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.013, 0.059, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.645,VALID,(-0.048, 0.014, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.656,0.5945814,0
725591,1000003886832100700,63875744677726,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.054, 0.019, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.014, 0.067, 0.998),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.660,VALID,(-0.047, 0.017, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.670,0.5515125,0
725592,1000003886837115000,63875744677726,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.052, 0.021, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.014, 0.072, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.673,VALID,(-0.047, 0.020, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.683,0.5227922,0
725593,1000003886842129400,63875744677738,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.051, 0.022, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.015, 0.076, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.686,VALID,(-0.046, 0.021, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.697,0.5126447,0
725594,1000003886847162400,63875744677738,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.049, 0.024, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.016, 0.078, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.697,VALID,(-0.046, 0.023, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.706,0.5077008,0
725595,1000003886852176800,63875744677738,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.048, 0.026, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.016, 0.079, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.706,VALID,(-0.046, 0.025, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.711,0.5112821,0
725596,1000003886857191200,63875744677749,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.046, 0.027, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.017, 0.080, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.713,VALID,(-0.045, 0.026, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.713,0.5149947,0
725597,1000003886862205500,63875744677749,(-0.018, 1.175, 0.039),(0.030, -0.013, 0.028, 0.999),VALID,(-0.045, 0.028, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.017, 0.081, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.718,VALID,(-0.045, 0.028, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.717,0.52054,0
725598,1000003886867219900,63875744677761,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.044, 0.029, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.018, 0.081, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.722,VALID,(-0.044, 0.029, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.722,0.5250685,0
725599,1000003886872234300,63875744677761,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.043, 0.030, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.018, 0.081, 0.997),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.724,VALID,(-0.044, 0.029, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.726,0.5293807,0
725600,1000003886877248700,63875744677771,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.043, 0.030, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.018, 0.082, 0.996),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.727,VALID,(-0.044, 0.030, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.733,0.5346989,0
725601,1000003886882263100,63875744677772,(-0.018, 1.175, 0.038),(0.030, -0.013, 0.028, 0.999),VALID,(-0.042, 0.031, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.019, 0.082, 0.996),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.729,VALID,(-0.043, 0.031, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.737,0.5419699,0.2670962
725602,1000003886887277500,63875744677783,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.042, 0.032, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.019, 0.082, 0.996),(-0.028, 0.000, 0.000),0.000,0.000,6.887,0.732,VALID,(-0.043, 0.032, 0.999),(0.028, 0.000, 0.000),0.000,0.000,6.454,0.743,0.548995,0.6894268
725603,1000003886892291900,63875744677783,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.034, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.019, 0.082, 0.996),(-0.028, 0.000, 0.000),0.450,3.101,6.887,0.736,VALID,(-0.043, 0.033, 0.999),(0.028, 0.000, 0.000),0.466,3.009,6.454,0.747,0.5582709,0.7780095
725604,1000003886897244500,63875744677783,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.035, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.103, 0.075, 0.992),(-0.028, 0.000, 0.000),0.450,3.100,6.887,0.738,VALID,(-0.042, 0.035, 0.999),(0.028, 0.000, 0.000),0.466,3.009,6.454,0.753,0.3563078,0.8033985
725605,1000003886902258900,63875744677794,(-0.018, 1.175, 0.039),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.036, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.175, 0.071, 0.982),(-0.028, 0.000, 0.000),0.450,3.100,6.887,0.740,VALID,(-0.042, 0.035, 0.998),(0.028, 0.000, 0.000),0.466,3.009,6.454,0.759,0.2482337,0.8887271
725606,1000003886907273300,63875744677794,(-0.018, 1.175, 0.039),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.036, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.222, 0.068, 0.973),(-0.028, 0.000, 0.000),0.450,3.100,6.887,0.742,VALID,(-0.042, 0.036, 0.998),(0.028, 0.000, 0.000),0.466,3.009,6.454,0.763,0.2056971,0.902274
725607,1000003886912303600,63875744677806,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.040, 0.036, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.243, 0.066, 0.968),(-0.028, 0.000, 0.000),0.450,3.099,6.887,0.743,VALID,(-0.042, 0.036, 0.998),(0.028, 0.000, 0.000),0.466,3.009,6.454,0.770,0.1906345,0.91431
725608,1000003886917885200,63875744677806,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.040, 0.037, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.252, 0.064, 0.966),(-0.028, 0.000, 0.000),0.464,3.197,6.887,0.744,VALID,(-0.041, 0.037, 0.998),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.775,0.1848003,0.9361513
725609,1000003886922751500,63875744677817,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.040, 0.037, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.256, 0.062, 0.965),(-0.028, 0.000, 0.000),0.467,3.216,6.887,0.745,VALID,(-0.041, 0.037, 0.998),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.779,0.1823782,0.9566214
725610,1000003886927753700,63875744677817,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.034, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.258, 0.056, 0.965),(-0.028, 0.000, 0.000),0.468,3.221,6.887,0.746,VALID,(-0.041, 0.034, 0.999),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.785,0.1814776,0.6402216
725611,1000003886932327800,63875744677828,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.032, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.259, 0.050, 0.965),(-0.028, 0.000, 0.000),0.468,3.223,6.887,0.747,VALID,(-0.042, 0.032, 0.999),(0.028, 0.000, 0.000),0.466,3.011,6.454,0.790,0.1812285,0.6437573
725612,1000003886937325600,63875744677828,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.041, 0.031, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.211, 0.054, 0.976),(-0.028, 0.000, 0.000),0.457,3.146,6.887,0.747,VALID,(-0.042, 0.031, 0.999),(0.028, 0.000, 0.000),0.467,3.011,6.454,0.795,0.2159652,0.6647959
725613,1000003886942366000,63875744677839,(-0.018, 1.175, 0.038),(0.031, -0.013, 0.028, 0.999),VALID,(-0.042, 0.030, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.203, 0.057, 0.978),(-0.028, 0.000, 0.000),0.454,3.129,6.887,0.748,VALID,(-0.042, 0.030, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.796,0.2223085,0.6663223
725614,1000003886947368200,63875744677850,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.041, 0.031, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.143, 0.055, 0.988),(-0.028, 0.000, 0.000),0.454,3.125,6.887,0.747,VALID,(-0.042, 0.031, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.798,0.2946385,0.3534999
725615,1000003886952384000,63875744677850,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.041, 0.032, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.105, 0.058, 0.993),(-0.028, 0.000, 0.000),0.454,3.124,6.887,0.747,VALID,(-0.042, 0.032, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.800,0.3687244,0.3520715
725616,1000003886957386200,63875744677861,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.041, 0.033, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.076, 0.059, 0.995),(-0.028, 0.000, 0.000),0.454,3.124,6.887,0.748,VALID,(-0.042, 0.033, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.799,0.4534753,0.3425943
725617,1000003886962403800,63875744677861,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.041, 0.034, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.056, 0.060, 0.997),(-0.028, 0.000, 0.000),0.454,3.124,6.887,0.748,VALID,(-0.041, 0.034, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.801,0.5348802,0.3461399
725618,1000003886967434100,63875744677861,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.041, 0.035, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.043, 0.062, 0.997),(-0.028, 0.000, 0.000),0.454,3.124,6.887,0.747,VALID,(-0.041, 0.035, 0.999),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.801,0.6010115,0.3417449
725619,1000003886972431900,63875744677872,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.040, 0.036, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.035, 0.064, 0.997),(-0.028, 0.000, 0.000),0.454,3.124,6.887,0.747,VALID,(-0.041, 0.036, 0.999),(0.028, 0.000, 0.000),0.467,3.011,6.454,0.798,0.6474319,0.3497622
725620,1000003886977452900,63875744677872,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.040, 0.037, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.007, 0.062, 0.998),(-0.028, 0.000, 0.000),0.453,3.123,6.887,0.747,VALID,(-0.041, 0.037, 0.998),(0.028, 0.000, 0.000),0.466,3.011,6.454,0.794,0.9056107,0.3604763
725621,1000003886982450700,63875744677872,(-0.019, 1.175, 0.038),(0.031, -0.013, 0.029, 0.999),VALID,(-0.040, 0.038, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.012, 0.064, 0.998),(-0.028, 0.000, 0.000),0.453,3.120,6.887,0.747,VALID,(-0.041, 0.038, 0.998),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.787,0.8505993,0.3653718
725622,1000003886987492100,63875744677883,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.040, 0.040, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.015, 0.066, 0.998),(-0.028, 0.000, 0.000),0.453,3.118,6.887,0.746,VALID,(-0.040, 0.040, 0.998),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.778,0.8326216,0.2394842
725623,1000003886992618400,63875744677883,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.039, 0.042, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.027, 0.065, 0.998),(-0.028, 0.000, 0.000),0.453,3.117,6.887,0.746,VALID,(-0.039, 0.042, 0.998),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.781,0.749504,0.2384888
725624,1000003886997639400,63875744677894,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.038, 0.044, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.025, 0.067, 0.997),(-0.028, 0.000, 0.000),0.452,3.115,6.887,0.745,VALID,(-0.039, 0.044, 0.998),(0.028, 0.000, 0.000),0.467,3.011,6.454,0.787,0.7737772,0.2052364
725625,1000003887002637200,63875744677894,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.038, 0.045, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.023, 0.069, 0.997),(-0.028, 0.000, 0.000),0.452,3.113,6.887,0.745,VALID,(-0.038, 0.045, 0.998),(0.028, 0.000, 0.000),0.467,3.012,6.454,0.798,0.790979,0.1972637
725626,1000003887007629400,63875744677894,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.037, 0.046, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.031, 0.067, 0.997),(-0.028, 0.000, 0.000),0.452,3.111,6.887,0.744,VALID,(-0.038, 0.046, 0.998),(0.028, 0.000, 0.000),0.467,3.013,6.454,0.812,0.7397847,0.197492
725627,1000003887012498900,63875744677905,(-0.019, 1.175, 0.038),(0.031, -0.014, 0.029, 0.999),VALID,(-0.037, 0.047, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.037, 0.066, 0.997),(-0.028, 0.000, 0.000),0.451,3.109,6.887,0.742,VALID,(-0.037, 0.047, 0.998),(0.028, 0.000, 0.000),0.467,3.014,6.454,0.826,0.7038093,0.1937142
